name,price,price_z,sku,size_nm,size,title,quantity,Link,color_nm,color,country_proizvodit,resp_foto15,resp_foto14,resp_foto13,resp_foto12,resp_foto11,resp_foto10,resp_foto9,resp_foto8,resp_foto7,resp_foto6,resp_foto5,resp_foto0,resp_foto1,resp_foto2,resp_foto3,categor_list10,categor_list9,categor_list8,categor_list7,categor_list6,categor_list5,categor_list4,categor_list0,categor_list1,categor_list2
Джинсы женские Aimi Brand 3202,1280,880,ARK-3202',Size,30,"Джинсы для женщин из мягкого хлопка. Качественная окраска джинсов. Модель джинсов больших размеров. От 32 по 42 европейские размеры. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_aimi_brand_3202/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/e6f/e6f81e6007e2b98f5724166358b7290a.jpg,https://www.kupi-jeans.ru/upload/iblock/e6f/e6f81e6007e2b98f5724166358b7290a.jpg,https://www.kupi-jeans.ru/upload/iblock/bb4/bb43bbd7aa73a4b909deca41c5d30aae.jpg,https://www.kupi-jeans.ru/upload/iblock/0b9/0b942c1667707639f032640d55e0e74e.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Haodi HD99-217KK,1399,999,ARK-HD99-217KK',Size,25;26;27;28;29,"Джинсы Haodi выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_haodi_hd99_217kk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/3e1/3e1b79b4bb84e71708cd09e3326548e5.jpg,https://www.kupi-jeans.ru/upload/iblock/3e1/3e1b79b4bb84e71708cd09e3326548e5.jpg,https://www.kupi-jeans.ru/upload/iblock/dad/dad0d5721dc77e5348cac02bea2f068d.jpg,https://www.kupi-jeans.ru/upload/iblock/784/78491bdf3b1198e39225eb5fcf0235d2.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Feng Xing FX4090,1399,999,ARK-FX4090',Size,25;26;27;28;29;30,"Джинсы Feng Xing выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_feng_xing_fx4090/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/52b/52b4f1252766121ab058185b7d540c20.jpg,https://www.kupi-jeans.ru/upload/iblock/52b/52b4f1252766121ab058185b7d540c20.jpg,https://www.kupi-jeans.ru/upload/iblock/1b3/1b30f7b1ffbbdf189f64a87a3788eb52.jpg,https://www.kupi-jeans.ru/upload/iblock/7d6/7d6b456ee9911acc5498ae24b83c6b66.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские утепленные XQL 012,1280,880,ARK-012',Size,25;26;27;28;29;30,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_xql_012/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/520/520dedd5fde0b2444eda92861d1fe109.jpg,https://www.kupi-jeans.ru/upload/iblock/ecf/ecfd07a1789e8f1e3ded889339acb7f9.jpg,https://www.kupi-jeans.ru/upload/iblock/ecf/ecfd07a1789e8f1e3ded889339acb7f9.jpg,https://www.kupi-jeans.ru/upload/iblock/ac9/ac93dfe428e766016a09b5461403db8b.jpg,https://www.kupi-jeans.ru/upload/iblock/aa4/aa4a74ac6de47b82e9ac272e7a30b05b.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские Langluka 1529XK,1399,999,ARK-1529XK',Size,25;26;27,"Прямые джинсы выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, пять карманов, шлевки для ремня. Состав: хлопок 98%, спандекс 2%.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_1529xk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/7c4/7c466b69a7152dc94b23c3eb74aad361.jpg,https://www.kupi-jeans.ru/upload/iblock/7c4/7c466b69a7152dc94b23c3eb74aad361.jpg,https://www.kupi-jeans.ru/upload/iblock/dce/dced80b5c8c826e0b2bf4efb92ba9fbb.jpg,https://www.kupi-jeans.ru/upload/iblock/f65/f65dd478e5ac87ac2f68114f0ad9c165.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Denim HT-9012,1050,650,ARK-HT-9012',Size,26,"Джинсы выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 75% хлопок, 23% полиэстер, 2% эластан.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_denim_ht_9012/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/19d/19db3cdf15004dfe6007431b4d36c795.jpg,https://www.kupi-jeans.ru/upload/iblock/19d/19db3cdf15004dfe6007431b4d36c795.jpg,https://www.kupi-jeans.ru/upload/iblock/858/85887448b00d5434b9fb389462254a17.jpg,https://www.kupi-jeans.ru/upload/iblock/36c/36ca901c99d88b4b9944f26ade4be033.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Langluka LJ1526C,1360,960,ARK-LJ1526C',Size,38;40;Антрацит,"Джинсы Langluka выполнены из плотного хлопкового денима. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_lj1526c/,Color,0000ff,Китай,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/a1b/a1bc176339b766b45636e5494aa46bbf.jpg,https://www.kupi-jeans.ru/upload/iblock/e1f/e1f61fcdfe0a4afcc38bbbbe883d8213.jpg,https://www.kupi-jeans.ru/upload/iblock/870/870282e5c91ddce7626fa2485d746b57.jpg,https://www.kupi-jeans.ru/upload/iblock/386/386293556467d32f5c264d563d786565.jpg,https://www.kupi-jeans.ru/upload/iblock/ece/eceeb7c95d29c4f5322fa5fa13ee0333.jpg,https://www.kupi-jeans.ru/upload/iblock/ece/eceeb7c95d29c4f5322fa5fa13ee0333.jpg,https://www.kupi-jeans.ru/upload/iblock/d61/d618cb9bf3f9ad90e29ca0fbc2abd713.jpg,https://www.kupi-jeans.ru/upload/iblock/b01/b0163d1a14c89c231758b294c693785b.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские утепленные Langluka LJ1387CFH,1360,960,ARK-LJ1387CFH',Size,32;34,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: прямой покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_langluka_lj1387cfh/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/288/288244f287f5213f5edc0ffab5034a1a.jpg,https://www.kupi-jeans.ru/upload/iblock/288/288244f287f5213f5edc0ffab5034a1a.jpg,https://www.kupi-jeans.ru/upload/iblock/d44/d44b45643eecd7da043557f0ec1e5ed7.jpg,https://www.kupi-jeans.ru/upload/iblock/46b/46b3f8ed941a1dfeec8d936f11f3d0c2.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские Haodi HD99-705D,1360,960,ARK-HD99-705D',Size,25;26;27;29;30,"Сужающиеся книзу джогеры из супер-мягкого денима низ которых собран на резинку. Спереди - застежка на молнию и пуговицу. На поясе - шлевки для ремня. Инструкция по уходу: стирать при температуре не выше 30° C, не отбеливать, не отжимать на центрифуге, гладить при средней температуре, химчистка разрешена. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_haodi_hd99_705d/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/e9b/e9b34b77d1a47f2f54cbf2261b2a121f.jpg,https://www.kupi-jeans.ru/upload/iblock/e9b/e9b34b77d1a47f2f54cbf2261b2a121f.jpg,https://www.kupi-jeans.ru/upload/iblock/384/384f81e0fac47bbffa2d126102411dea.jpg,https://www.kupi-jeans.ru/upload/iblock/e02/e02f6812ee1f800f666c3a361e3129e7.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Vickys Love K6553,1399,999,ARK-K6553',Size,25;27;29;30,"Джинсы от Vickys Love со средней посадкой. Модель выполнена из плотного денима. Детали: застежка на молнию и пуговицу, три кармана спереди, два кармана сзади, шлевки, декоративные потертости. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_vickys_love_k6553/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/831/8310d95403f2ef79ce5bff846439c0fb.jpg,https://www.kupi-jeans.ru/upload/iblock/831/8310d95403f2ef79ce5bff846439c0fb.jpg,https://www.kupi-jeans.ru/upload/iblock/a63/a6328fc5ac436ae9a0d37dcaad505c55.jpg,https://www.kupi-jeans.ru/upload/iblock/39c/39c67b38d9738f41d0aba2cdfd870d71.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Settanta 111A,1399,999,ARK-111A',Size,25;26;29,"Джинсы от Settanta со средней посадкой. Модель выполнена из плотного денима. Детали: застежка на молнию и пуговицу, три кармана спереди, два кармана сзади, шлевки, декоративные потертости. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_settanta_111a/,Color,000000,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/7e7/7e7f756c5b04347d9b5c6555dee22698.jpg,https://www.kupi-jeans.ru/upload/iblock/7e7/7e7f756c5b04347d9b5c6555dee22698.jpg,https://www.kupi-jeans.ru/upload/iblock/ebe/ebe07f5a474d25c7d2382c32210eb0fd.jpg,https://www.kupi-jeans.ru/upload/iblock/728/728d878ad27d2fccf347ebbb0de9ff5c.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские FX Jeans FX4117-1,1399,999,ARK-FX4117-1',Size,25;26;28;29;30,"Женские джинсы FX Jeans. состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_fx_jeans_fx4117_1/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/54a/54a8a20d7eda46f021674020770b1186.jpg,https://www.kupi-jeans.ru/upload/iblock/54a/54a8a20d7eda46f021674020770b1186.jpg,https://www.kupi-jeans.ru/upload/iblock/7f1/7f18ec188e8015544924fd3479e879e1.jpg,https://www.kupi-jeans.ru/upload/iblock/b29/b29e97189bdd832c46755f1977459a2a.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Langluka X1712-1,1399,999,ARK-X1712-1',Size,29,"Джинсы Langluka выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_x1712_1/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/4cf/4cf7e9c8a95293a38cff3e946bf66a8c.jpg,https://www.kupi-jeans.ru/upload/iblock/4cf/4cf7e9c8a95293a38cff3e946bf66a8c.jpg,https://www.kupi-jeans.ru/upload/iblock/7e2/7e2a422515def86dac6471b2a99a22a2.jpg,https://www.kupi-jeans.ru/upload/iblock/973/97362c8f4db529834567a6756d9ee5dc.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Denim HT-9059,1080,680,ARK-HT-9059',Size,28,"Джинсы выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 75% хлопок, 23% полиэстер, 2% эластан.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_denim_ht_9059/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/b14/b14a3db127afa59c720dafedaff8b453.jpg,https://www.kupi-jeans.ru/upload/iblock/b14/b14a3db127afa59c720dafedaff8b453.jpg,https://www.kupi-jeans.ru/upload/iblock/6b8/6b8f50dcef2dd5b950ce211272c68718.jpg,https://www.kupi-jeans.ru/upload/iblock/d23/d230232a77b37283225679c1964ab24e.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские LLK 1557,1399,999,ARK-1557',Size,25;26;27;28;29;30,"Женские джинсы LLK. состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_llk_1557/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/ef5/ef5a8cbe9fa717a3c97289de60248ddc.jpg,https://www.kupi-jeans.ru/upload/iblock/ef5/ef5a8cbe9fa717a3c97289de60248ddc.jpg,https://www.kupi-jeans.ru/upload/iblock/d04/d048f515f82eca9fab8a88344281b4ca.jpg,https://www.kupi-jeans.ru/upload/iblock/719/7193618640f4beb9d1bb3d78b79f7cd6.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Langluka LJ1328C,1360,960,ARK-LJ1328C',Size,40;42,"Джинсы Langluka выполнены из хлопкового денима. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_lj1328c/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/c56/c56a0cbf7a689ee7fc316ccde174f52a.jpg,https://www.kupi-jeans.ru/upload/iblock/c56/c56a0cbf7a689ee7fc316ccde174f52a.jpg,https://www.kupi-jeans.ru/upload/iblock/b7d/b7da2b86de97fa3ee02d4bb82fee78be.jpg,https://www.kupi-jeans.ru/upload/iblock/f2f/f2fd742ace62b4f589c9004f675043e9.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские утепленные XQL1883,1360,960,ARK-1883',Size,28;30;31;32,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_xql1883/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/bb9/bb92da82f09f0d7f2057258194923eb3.jpg,https://www.kupi-jeans.ru/upload/iblock/bb9/bb92da82f09f0d7f2057258194923eb3.jpg,https://www.kupi-jeans.ru/upload/iblock/7d0/7d09bb9712f6bf69116510d49f48db7f.jpg,https://www.kupi-jeans.ru/upload/iblock/3d0/3d0cb8815237b7e3df0c659880ae5f75.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские утепленные GDKZ K-086,1280,880,ARK-K-086',Size,29;31,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_gdkz_k_086/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/f5c/f5cf437296990cd1bf0883c5ab7c9f37.jpg,https://www.kupi-jeans.ru/upload/iblock/f5c/f5cf437296990cd1bf0883c5ab7c9f37.jpg,https://www.kupi-jeans.ru/upload/iblock/e55/e552adc2cfe1f22e5ddaba4f1bbfeae9.jpg,https://www.kupi-jeans.ru/upload/iblock/6a6/6a6272b83a0c9d039c79ab5805e9b019.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские рваные Lang Luka 7/8  арт.LK0051,1399,999,ARK-LK0051',Size,25,"Женские ""рваные"" джинсы Lang Luka. Состав: 98% хлопок. 2% полиэстр",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_rvanye_lang_luka_7_8_art_lk0051/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/e29/e29e5dc70966e94a1cfc99a3a97a1892.jpg,https://www.kupi-jeans.ru/upload/iblock/e29/e29e5dc70966e94a1cfc99a3a97a1892.jpg,https://www.kupi-jeans.ru/upload/iblock/479/47900e2be31d99a0304dd77e53a95990.jpg,https://www.kupi-jeans.ru/upload/iblock/590/590acae5068476e66117c4226b0914ee.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Miss Bon MB-411,1399,999,ARK-MB-411',Size,25;26;28,"Джинсы Miss Bon выполнены из хлопкового денима. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 95% хлопок, 5% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_miss_bon_mb_411/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/73a/73a03346ec24fc07a42c20d09a764b62.jpg,https://www.kupi-jeans.ru/upload/iblock/73a/73a03346ec24fc07a42c20d09a764b62.jpg,https://www.kupi-jeans.ru/upload/iblock/eb8/eb8b99324fe55120ead49fbaf655a7cf.jpg,https://www.kupi-jeans.ru/upload/iblock/15d/15d22c27ed5f843f0cd3832a82ac66e9.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Haodi HD99-202-1,1399,999,ARK-HD99-202-1',Size,25,"Джинсы Haodi выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_haodi_hd99_202_1/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/d78/d78482b3cb810eebff06daeaf1c2ccc8.jpg,https://www.kupi-jeans.ru/upload/iblock/d78/d78482b3cb810eebff06daeaf1c2ccc8.jpg,https://www.kupi-jeans.ru/upload/iblock/06c/06cb9bb1f35daea114882d1f70757401.jpg,https://www.kupi-jeans.ru/upload/iblock/b6f/b6f2c504346c712e7258a99c98c918dd.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские Langluka LJ1329A,1360,960,ARK-LJ1329A',Size,28;30;31;32;33,"Джинсы Langluka выполнены из хлопкового денима. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_langluka_lj1329a/,Color,0000ff,Китай,,,,,,,https://www.kupi-jeans.ru/upload/iblock/927/927df5baaf1373d527f4b9536fcc8bf4.jpg,https://www.kupi-jeans.ru/upload/iblock/4db/4dba28c301a5624a2111a3031018f3ea.jpg,https://www.kupi-jeans.ru/upload/iblock/e14/e1448c5bd1a9260e9b77fdd523699fad.jpg,https://www.kupi-jeans.ru/upload/iblock/bf4/bf4bc679b98a1c6478997dc461666588.jpg,https://www.kupi-jeans.ru/upload/iblock/b90/b9083393df73ac3b0cb939eb5403615d.jpg,https://www.kupi-jeans.ru/upload/iblock/2dc/2dc454a7277e134a86e269978568434d.jpg,https://www.kupi-jeans.ru/upload/iblock/2dc/2dc454a7277e134a86e269978568434d.jpg,https://www.kupi-jeans.ru/upload/iblock/38d/38d6f5907fc44351859dfc0d24bbbb7b.jpg,https://www.kupi-jeans.ru/upload/iblock/06d/06de61edc7a8e131a1307e5a2cf66982.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские рванные Lang Luka 7/8  арт.LK0159,1399,999,ARK-LK0159',Size,25;27,"Женские ""рваные"" джинсы IDO. Отделка зеленой нитью. Стрейч. Состав: 98% хлопок.2% полиэстр",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_rvannye_lang_luka_7_8_art_lk0159/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/ab1/ab168d324294e4e49dfcfe6b97f3670d.jpg,https://www.kupi-jeans.ru/upload/iblock/ab1/ab168d324294e4e49dfcfe6b97f3670d.jpg,https://www.kupi-jeans.ru/upload/iblock/141/141fff3d068f64224dfbaf7fe674d9fe.jpg,https://www.kupi-jeans.ru/upload/iblock/399/399c42b561c28a2516e6a70e961674aa.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Шорты женские джинсовые Langluka X1630DK,1190,790,ARK-X1630DK',Size,25;26;27;28,"Шорты Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. В комплект входит ремень. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/shorty_zhenskie_dzhinsovye_langluka_x1630dk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/728/72841311ce780c641ad33cb4732d28f7.jpg,https://www.kupi-jeans.ru/upload/iblock/728/72841311ce780c641ad33cb4732d28f7.jpg,https://www.kupi-jeans.ru/upload/iblock/4d8/4d8da0be4958f0d161c3327ad86436f8.jpg,https://www.kupi-jeans.ru/upload/iblock/797/7977441dc522d294085450878a140d52.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Джинсы женские Miss Bon MB-5050,1280,880,ARK-MB-5050',Size,25;26;27;28;30,"Джинсы Miss Bon выполнены из хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу, шлевки для ремня, пять карманов. Состав: 95% хлопок, 5% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_miss_bon_mb_5050/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/fd5/fd575c74f0606e04ffc344ceb8171d6c.jpg,https://www.kupi-jeans.ru/upload/iblock/fd5/fd575c74f0606e04ffc344ceb8171d6c.jpg,https://www.kupi-jeans.ru/upload/iblock/72b/72ba031b3a35666a0f54396dc680d3ef.jpg,https://www.kupi-jeans.ru/upload/iblock/413/413a53ca220af73dfefff4b9269cd8d9.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
Джинсы женские утепленные Langluka LJ1023-BFH,1280,880,ARK-LJ1023-BFH',Size,,"Джинсы женские утепленные. Состав: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_langluka_lj1023_bfh/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/5c5/5c5ed76b894ab4421051efe0591adb78.jpg,https://www.kupi-jeans.ru/upload/iblock/98e/98e7885957636a2399c17a0db521efd6.jpg,https://www.kupi-jeans.ru/upload/iblock/98e/98e7885957636a2399c17a0db521efd6.jpg,https://www.kupi-jeans.ru/upload/iblock/74f/74f4f70a7da304358046a185b22c250b.jpg,https://www.kupi-jeans.ru/upload/iblock/e56/e56e2c14a40aca794f1633d931e247e3.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские Jilida J0516,1399,999,ARK-J0516',Size,25,"Джинсы для женщин модные, из мягкого хлопка. Состав: 78% хлопок, 22% полиэстер.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/bryuki_dzhinsovye/dzhinsy_zhenskie_jilida_j0516/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/871/871642c4feff0f505f19e59ea1e9bae2.jpg,https://www.kupi-jeans.ru/upload/iblock/871/871642c4feff0f505f19e59ea1e9bae2.jpg,https://www.kupi-jeans.ru/upload/iblock/0cd/0cd060ab357eda62228df6b4e07317dd.jpg,https://www.kupi-jeans.ru/upload/iblock/b49/b49977a1fe35c6be36dc6c690051b949.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Брюки джинсовые
